TIMESTAMP_START,TIMESTAMP_END,FC_1_1_1,FC_SSITC_TEST,CO2_1_1_1,CO2_MIXING_RATIO_1_1_1,SC_1_1_1,H2O_1_1_1,FH2O_1_1_1,LE_1_1_1,LE_SSITC_TEST,SLE_1_1_1,H_1_1_1,H_SSITC_TEST,SH_1_1_1,TAU_1_1_1,TAU_SSITC_TEST,T_SONIC_1_1_1,TA_1_1_1,RH_1_1_1,P_1_1_1,VPD_1_1_1,PA_1_1_1,WS_1_1_1,WS_MAX_1_1_1,WD_1_1_1,USTAR_1_1_1,MO_LENGTH_1_1_1,ZL_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,NETRAD,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,ALB,SWC_1_1_1,SWC_2_1_1,SWC_3_1_1,TS_1_1_1,TS_2_1_1,TS_3_1_1,G_1_1_1,G_2_1_1,G_3_1_1,FETCH_70,FETCH_90,FETCH_MAX,FETCH_FILTER,NEE_1_1_1
202404171030,202404171100,2.37507,0,427.475,432.355,0.0371027,12.2309,2.74008,121.038,0,-3.81524,176.874,0,-1.03623,-0.922472,0,20.604,20.588,49.5537,0,12.1948,97.9141,11.3702,20.1728,267.498,0.893329,-346.499,-0.0124676,2.22685203819203,1.81097487558497,0.959140240006643,329.126,955.109,472.044,80.6275,370.856,433.147,17.0111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,199.708,299.199,109.231,1,2.37507
202404171100,202404171130,1.93492,0,428.715,433.71,0.11995,12.4218,2.29263,101.413,0,0.816998,160.258,0,-4.0364,-0.818149,0,19.268,19.158,55.022,0,9.95098,97.9716,10.8296,19.5676,276.854,0.839035,-316.982,-0.0136285,2.10701922155447,1.66845437456348,0.927509029605642,299.499,851.126,415.566,72.6382,383.209,426.637,17.4446,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,195.102,292.299,106.711,0,1.93492
202404171130,202404171200,2.26749,0,432.027,436.847,0.320768,11.8756,2.34063,103.544,0,-2.3402,173.621,0,-0.234939,-0.826287,0,19.144,19.075,52.9087,0,10.3647,98.0326,11.3982,19.7748,266.053,0.842728,-296.569,-0.0145666,2.09720289910156,1.80533653372439,0.942575195939295,363.132,1041.54,511.853,89.1243,368.889,428.486,17.5295,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,193.281,289.57,105.715,0,2.26749
202404171200,202404171230,2.23483,0,429.803,434.556,-0.215355,11.8409,2.08784,92.3521,0,-0.148581,163.999,0,0.291595,-0.766017,0,19.236,19.178,52.4292,0,10.5378,98.0576,10.6629,18.9457,270.981,0.811446,-280.337,-0.01541,2.12668051197165,1.71365690848548,0.877748255481035,305.363,889.689,430.49,75.0005,379.794,429.921,17.4663,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,198.52,297.419,108.581,0,2.23483
202404171230,202404171300,1.3288,0,429.166,433.905,-0.0617416,11.8613,2.12898,94.182,0,0.0873445,212.116,0,-0.316118,-0.818775,0,19.144,19.066,52.9225,0,10.3561,98.1243,10.7617,18.429,268.066,0.838482,-239.255,-0.018056,2.06354064655872,1.70570806411883,0.891089782232969,390.258,1116.84,545.678,96.7954,374.439,433.063,17.704,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,201.349,301.658,110.128,1,1.3288
202404171300,202404171330,0.915259,0,428.789,433.61,-0.0365463,12.0728,2.50139,110.623,0,0.906154,242.423,0,0.884654,-0.830723,0,19.515,19.379,52.8451,0,10.5773,98.1591,10.3055,17.9729,267.882,0.844914,-214.263,-0.0201622,2.23189605492729,1.67615035125134,0.891636136548985,403.482,1146.92,554.478,98.7501,384.421,436.666,17.792,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,202.485,303.359,110.749,1,0.915259
202404171330,202404171400,0.32468,0,427.885,432.576,-0.0875887,11.8018,2.38708,105.562,0,-1.1611,244.27,0,0.162062,-0.860643,0,19.531,19.437,51.4907,0,10.92,98.1893,10.5707,18.833,273.718,0.859902,-224.2,-0.0192685,2.06673413868354,1.89720584017655,0.908639092269312,407.876,1169.08,562.591,101.186,383.891,437.419,17.91,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,202.273,303.042,110.633,1,0.32468
202404171400,202404171430,0.737112,0,427.473,432.095,-0.0398282,11.6685,2.44717,108.161,0,-0.569483,263.292,0,1.59052,-0.848094,0,20.025,20,49.1774,0,11.8479,98.2241,10.6094,19.3587,275.675,0.854259,-203.984,-0.0211781,2.14954413771851,1.77212019908357,0.909962087122315,448.514,1372.17,652.141,117.467,358.19,444.35,17.8311,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,200.977,301.1,109.924,1,0.737112
202404171430,202404171500,1.09414,0,428.144,432.792,0.0649273,11.7051,2.04761,90.5124,0,0.156497,214.04,0,-0.369412,-0.721601,0,19.877,19.869,49.7437,0,11.6214,98.2453,10.4395,18.8738,277.586,0.787726,-196.773,-0.0219542,2.02229325272078,1.68052670314994,0.877865593356979,345.277,1042.09,496.977,89.4154,375.726,438.01,17.8609,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,193.843,290.412,106.023,0,1.09414
202404171500,202404171530,1.06997,0,427.727,432.359,-0.0404498,11.6801,2.06102,91.1404,0,-0.107263,203.759,0,-1.1335,-0.711496,0,19.522,19.4690000000001,50.913,0,11.0722,98.2951,10.169,18.4716,274.606,0.781455,-201.874,-0.0213995,2.11823511442899,1.77233179737881,0.841817082269064,358.049,1083.91,511.664,93.5627,376.174,436.227,18.1298,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,199.178,298.405,108.941,1,1.06997
202404171530,202404171600,1.27008,0,426.994,431.538,-0.0711606,11.4792,2.00077,88.5005,0,-0.862879,198.596,0,-0.815484,-0.734656,0,19.199,19.181,50.955,0,10.8663,98.3206,9.73737,17.1199,286.14,0.793547,-216.918,-0.0199153,2.02496419721436,1.83938848533962,0.829085037857999,301.811,953.086,446.951,81.3853,369.021,432.776,17.9877,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,204.113,305.799,111.64,0,1.27008
202404171600,202404171630,2.52629,0,428.427,433.152,0.139415,11.8471,1.40083,61.994,0,1.58392,90.4781,0,-1.46451,-0.574919,0,18.8,18.665,54.3255,0,9.79875,98.3499,8.66346,14.4954,276.125,0.70132,-328.751,-0.0131406,1.7378808935022,1.39194827490105,0.740836014243368,155.406,494.957,234.96,42.6604,383.477,420.371,18.1104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,202.324,303.119,110.661,1,2.52629
202404171630,202404171700,2.31362,0,428.771,433.561,0.0335511,11.9695,1.24047,54.9117,0,0.528064,90.0355,0,-0.768414,-0.572483,0,18.541,18.395,55.8543,0,9.31181,98.4035,8.80789,16.5525,283.407,0.699334,-327.701,-0.0131827,1.77105900522823,1.43168083035291,0.744904020663065,146.87,486.159,230.481,42.1563,376.562,418.018,18.2765,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,200.983,301.11,109.928,0,2.31362
202404171700,202404171730,3.01397,0,428.24,432.967,-0.0518739,11.8378,1.38057,61.1342,0,-0.569363,67.8211,0,-1.01118,-0.545161,0,18.179,18.04,56.5156,0,8.97015,98.4573,8.21605,14.5377,284.387,0.681823,-403.315,-0.0107112,1.70214570469158,1.35603097309759,0.736015624834147,110.558,381.373,180.654,33.1701,376.933,413.858,18.3361,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,198.848,297.91,108.76,0,3.01397
202404171730,202404171800,2.47636,0,426.643,431.181,-0.156067,11.4423,1.17811,52.181,0,-1.71195,57.229,0,-0.676135,-0.569796,0,17.896,17.803,55.4755,0,9.04869,98.5049,8.52169,15.3078,289.548,0.696554,-509.754,-0.00847468,1.74913693003149,1.37449263366524,0.736669532422782,80.9897,421.829,169.439,39.7261,362.352,411.075,24.2553,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,202.133,302.833,110.557,0,2.47636
202404171800,202404171830,-9999,-9999,426.233,430.712,-0.0401362,11.2818,0.980248,43.432,0,-0.695554,26.8756,0,-1.00108,-0.475315,0,17.444,17.452,55.9164,0,8.7631,98.4972,8.26494,13.7147,294.045,0.63581,-825.464,-0.00523342,1.59889024013533,1.3893127797584,0.721085986550841,-7.17891,384.756,114.431,36.3768,318.841,404.074,35.1007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,191.146,286.371,104.547,0,-9999
202404171830,202404171900,3.07377,0,426.181,430.635,-0.0051118,11.1949,0.793799,35.1972,0,-0.37845,-9999,-9999,-2.21948,-0.418198,0,16.689,16.677,58.3024,0,7.89165,98.5388,8.07153,13.7752,301.39,0.595455,17761.6,0.000243222,1.50942041857131,1.18636419366061,0.672411332444658,-29.4874,210.684,76.6794,23.788,313.227,395.606,32.5962,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,191.807,287.361,104.909,0,3.07377
202404171900,202404171930,3.06985,0,426.94,431.408,0.074797,11.1467,0.506466,22.4793,0,-0.21058,-23.8725,1,-2.99203,-0.217691,0,15.742,15.636,62.0608,0,6.71905,98.5764,6.18553,11.3887,307.469,0.428756,285.121,0.0151515,1.27972262619679,0.810551663991877,0.524114491308912,-69.6509,56.1469,19.9978,11.1914,308.088,386.546,62.4853,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,180.02,269.702,98.4619,0,3.06985
202404171930,202404172000,1.98689,0,427.548,432.046,0.0601581,11.1711,0.267182,11.8687,0,0.106965,-39.6811,0,-2.51788,-0.141043,0,14.972,14.763,65.8237,0,5.72245,98.6343,4.75109,8.29391,307.66,0.344496,89.01,0.0485338,0.840031547026658,0.590389701807205,0.403766021353952,-77.0567,0,0,0,305.655,379.987,-3386.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,186.181,278.933,101.832,0,1.98689
202404172000,202404172030,1.93364,0,428.466,432.991,0.0910164,11.1951,0.204879,9.10729,0,0.106095,-37.1036,0,-2.03464,-0.0893728,0,14.26,14.06,69.083,0,4.9466,98.7043,3.92672,6.51777,304.632,0.273796,47.8137,0.0903506,0.666319743066345,0.500044997975182,0.339443662483187,-76.0212,0,0,0,303.483,375.491,-51.0694,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,178,266.677,97.3573,0,1.93364
202404172030,202404172100,1.79882,0,429.564,434.072,0.109301,11.0938,0.104762,4.66024,0,-0.448584,-28.6492,0,-2.19511,-0.0461677,0,13.533,13.304,71.9574,0,4.27142,98.7713,3.05831,5.35014,306.935,0.196456,22.8858,0.188763,0.710054223281574,0.431939810621804,0.241058706542618,-73.5378,0,0,0,301.315,370.611,-53.5113,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.79882
202404172100,202404172130,0.827532,0,432.447,436.944,0.288238,10.9565,0.010707,0.476781,1,-0.61125,-8.65225,0,-3.10992,-0.00778973,0,12.476,12.238,76.2499,0,3.37341,98.8226,2.11867,3.33771,308.279,0.0805236,5.21996,0.827593,0.241725050418859,0.265583320259387,0.110511990299696,-68.0091,0,0,0,298.516,362.166,-43.222,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.827532
202404172130,202404172200,1.92492,0,434.075,438.536,0.163091,10.8223,-0.0385522,-9999,-9999,-0.598884,-19.2277,0,-1.52078,-0.0165074,0,12.043,11.718,77.9898,0,3.02085,98.8795,2.13204,4.48328,304.048,0.117076,7.22223,0.598153,0.307228253909044,0.29820781344559,0.13684553335787,-65.8802,0,0,0,296.9,358.635,-85.7018,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.92492
202404172200,202404172230,2.47702,0,431.334,435.762,-0.274589,10.83,0.173859,7.74427,0,0.0342055,-33.9535,0,0.596723,-0.0449702,0,12.242,11.922,77.0418,0,3.19373,98.9331,3.02586,4.94577,302.299,0.193255,18.4022,0.234755,0.47044978478048,0.36191711758357,0.247854997932259,-70.9259,0,0,0,296.642,363.501,-146.767,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.47702
202404172230,202404172300,1.64183,0,431.422,435.843,0.00880983,10.7887,0.0605628,2.69869,0,-0.184426,-22.6231,0,-1.1601,-0.0361231,0,11.788,11.525,78.7836,0,2.87512,98.9314,2.67139,5.55853,309.102,0.173085,19.8415,0.217726,0.552061590766827,0.351573605380154,0.205904346724395,-71.165,0,0,0,294.33,361.237,-65.0289,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.64183
202404172300,202404172330,1.31906,0,432.68,437.067,0.126449,10.6621,-0.0084158,-0.375185,0,-0.567573,-13.2996,0,-1.42632,-0.0131976,0,11.397,11.039,80.42,0,2.56916,98.9424,2.30706,3.68206,296.258,0.104522,7.43293,0.581198,0.276982851454743,0.268639907683129,0.127154630273537,-67.5341,0,0,0,293.407,356.82,-102.905,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.31906
202404172330,202404180000,1.09188,0,432.989,437.337,0.0311052,10.5628,0.022975,1.02431,0,-0.444843,-13.9218,0,-0.176477,-0.0171412,0,11.258,10.979,80.0121,0,2.61221,98.9689,2.4217,3.99437,285.434,0.119088,10.5041,0.41127,0.375486351283239,0.375603514360556,0.139699319969712,-67.6682,0,0,0,293.487,357,-123.332,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.09188
202404180000,202404180030,1.27893,1,436.624,440.94,0.366263,10.3841,-0.0264733,-1.18094,1,-0.803543,-4.98404,1,-1.74501,-0.0045929,1,10.673,10.385,81.8296,0,2.28258,98.9665,2.24728,2.92224,266.82,0.0615784,4.05623,1.06503,0.219603961712898,0.201089532298427,0.0649417431241263,-63.7147,0,0,0,291.9,351.803,-89.7324,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.27893
202404180030,202404180100,1.47374,1,439.477,443.754,0.288292,10.2004,-0.0529834,-2.36536,1,-0.82835,-4.70382,0,-2.37938,-0.00138825,1,9.786,9.577,84.8525,0,1.80267,98.9697,2.11309,2.6251,258.185,0.0338047,0.711033,6.07566,0.193037302094699,0.092624078942789,0.0511966795798321,-60.3961,0,0,0,291.05,347.86,-61.1476,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.47374
202404180100,202404180130,-9999,-9999,441.561,445.813,0.210921,10.0819,0.00406168,-9999,-9999,-0.53603,-2.20635,1,-1.3077,0.002319,1,9.34900000000005,9.13500000000005,86.4097,0,1.56981,98.9751,1.49453,2.41771,251.168,0.0436547,3.26463,1.32328,0.283225351972594,0.214191969970865,0.0602229192251588,-58.2248,0,0,0,290.547,344.955,-79.3355,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
202404180130,202404180200,1.44875,1,452.109,456.349,1.07027,9.79234,-0.0528427,-2.36172,1,-1.31298,-5.66414,1,-2.15748,-9999,-9999,8.64000000000004,8.40500000000003,88.1633,0,1.30146,98.9662,0.905758,2.05377,287.855,0.0316,0.482266,8.95772,0.65029301088048,0.36824719958202,0.0546055857948617,-57.3866,0,0,0,288.447,341.799,-78.0653,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.44875
202404180200,202404180230,-0.272556,1,450.298,454.558,-0.183955,9.91086,0.0236336,-9999,-9999,0.538077,-9999,-9999,-0.709463,0.00406396,1,8.94300000000004,8.166,90.6948,0,1.00661,98.9673,0.298725,0.927059,273.826,0.0576916,53.9673,0.0800485,0.237512315470167,0.182468627440445,0.0250479140848095,-51.0635,0,0,0,293.248,340.278,-322.666,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.272556
202404180230,202404180300,4.40724,1,449.784,454.088,-0.0521226,10.0242,-0.045129,-2.01667,1,0.513632,-5.25432,1,1.16209,-9999,-9999,8.87100000000004,8.55900000000003,89.3325,0,1.18516,98.9829,1.4239,2.59774,229.311,0.0699591,5.64218,0.765662,0.509779364038993,0.232297653883977,0.0275041087839617,-43.7426,0,0,0,301.257,341.184,-555.091,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.40724
202404180300,202404180330,-9999,-9999,472.345,476.714,2.2952,9.67501,0.0397737,-9999,-9999,-1.58866,-9999,-9999,-2.51712,-9999,-9999,7.964,7.71000000000004,91.3389,0,0.90832,98.9809,1.06089,2.33782,236.802,0.0794509,-46.8238,-0.0922609,0.714410946164741,0.165914737139291,0.0198332044813742,-47.6554,0,0,0,294.799,338.405,-89.2714,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
202404180330,202404180400,0.638201,1,470.874,475.144,-0.149848,9.62823,-0.0042713,-0.191092,1,-0.213235,-9999,-9999,-1.07018,-9999,-9999,7.79900000000004,7.35000000000002,93.1685,0,0.69902,98.9878,0.601345,1.01847,309.997,0.0299942,-11.7916,-0.366364,0.22598738902868,0.24576289386317,0.0163326972665264,-42.1754,0,0,0,298.742,337.225,-149.269,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.638201
202404180400,202404180430,-9999,-9999,476.093,480.257,0.532061,9.61002,0.020728,0.92748,1,-0.0830423,-9999,-9999,-0.466707,-9999,-9999,7.54400000000004,7.19300000000004,94.0199,0,0.605363,99.0117,0.530743,1.02034,310.395,0.0198811,7.61413,0.567366,0.164777122198441,0.271860993892099,0.0105382161678341,-36.1027,0,0,0,304.936,337.423,-207.504,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
202404180430,202404180500,6.5786,1,472.911,476.476,-0.324294,9.72918,0.634691,28.3984,1,0.543479,-6.80278,1,0.110312,0.00804877,1,7.80900000000003,7.23000000000002,94.9449,0,0.513026,99.0127,0.510557,1.40502,12.5887,0.0810335,6.77331,0.637797,0.23275459179144,0.361600608406568,0.0246395616844131,-31.4869,0,0,0,310.599,338.482,-299.441,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.5786
202404180500,202404180530,-9999,-9999,475.653,479.798,0.279648,9.5591,0.0563103,-9999,-9999,-0.776411,-5.35592,1,-0.620519,0.0139347,1,7.27700000000004,7.02200000000005,94.6194,0,0.538309,99.0031,1.42469,2.75443,98.0995,0.106585,19.5749,0.220691,0.425883786965412,0.734050406988512,0.0817377513759707,-26.7555,0,0,0,315.806,340.185,-89.0647,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
202404180530,202404180600,-2.75314,1,461.206,464.258,-1.47393,9.74318,-0.459072,-20.541,1,0.840342,9.66118,1,0.554347,-0.0128733,1,7.55900000000003,7.20800000000003,95.2993,0,0.476331,99.0881,1.11737,2.48337,147.33,0.102439,-9.64034,-0.448117,0.541172800499064,0.422519822020222,0.0336150264018935,-23.4884,0,0,0,317.794,339.126,-346.056,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.75314
202404180600,202404180630,-9999,-9999,458.613,462.654,-0.264416,9.64956,0.0169515,-9999,-9999,-0.42695,-9999,-9999,0.974417,0.0116013,1,7.52100000000002,7.536,92.3315,0,0.794683,99.1315,0.698994,1.67475,78.4897,0.0972798,-5.69109,-0.759082,0.314315128493682,0.480320726181996,0.0594018518229861,-8.84919,27.5801,18.2598,6.94755,321.444,341.605,49.6441,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
202404180630,202404180700,-9999,-9999,495.562,499.885,3.7837,9.12409,0.332594,-9999,-9999,-2.40964,-9999,-9999,-3.56009,-0.00882756,0,6.589,6.34300000000002,94.7647,0,0.499895,99.1473,1.96647,3.48149,58.8143,0.0846618,-4.13011,-1.04598,0.42258845227952,0.263388116664363,0.123775603411981,40.843,130.233,90.6238,24.3645,318.755,344.171,26.9896,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
202404180700,202404180730,5.0669,1,444.762,449.307,-5.13912,10.5998,0.852286,38.0456,1,6.66425,4.42307,1,9.81168,-0.11098,1,10.188,9.66900000000004,87.7636,0,1.46515,99.1125,2.94362,6.08339,78.0992,0.302103,-540.29,-0.0079957,0.787339189930236,0.395449111770402,0.273106572604908,117.182,360.62,224.046,53.5098,311.547,364.9,24.0193,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,229.166,343.333,125.343,0,5.0669
202404180730,202404180800,2.01118,1,429.608,433.786,-1.52171,10.2648,1.08006,48.1173,1,-1.49896,15.9497,1,6.08752,-0.0798446,1,11.995,11.747,73.9975,0,3.57571,99.106,2.46411,5.15719,88.6467,0.257177,-92.4282,-0.046739,0.822073597678456,0.576764249932327,0.250879253825421,123.993,443.036,239.663,48.6774,309.31,376.302,20.3512,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,215.629,323.051,117.938,0,2.01118
202404180800,202404180830,3.00731,1,430.02,434.013,0.0413847,9.81288,1.29167,57.5224,0,-2.01888,23.1506,0,1.19073,-0.0498812,0,12.364,12.154,68.8969,0,4.39347,99.1497,1.83251,4.04749,118.167,0.203355,-31.4897,-0.137188,0.530351770054555,0.632304515245621,0.224193666279848,121.194,445.332,226.401,42.0109,318.69,381.885,18.5482,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,195.523,292.929,106.941,0,3.00731
202404180830,202404180900,1.91323,1,429.648,433.603,-0.037372,9.73681,0.808208,35.9845,1,-0.339598,27.061,1,0.65709,-0.0475289,1,12.544,12.378,67.3853,0,4.67558,99.1871,1.56691,3.48199,99.7374,0.19854,-25.0772,-0.172268,0.517498792269122,0.810441854792804,0.203857303033274,127.465,469.002,231.823,42.2905,324.729,386.797,18.2406,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.91323
202404180900,202404180930,2.31448,0,428.491,432.506,-0.115892,9.90063,1.08039,48.0823,0,0.730229,62.3347,0,1.30665,-0.0509665,0,12.997,12.826,66.5627,0,4.93627,99.2245,1.58637,4.75042,80.9832,0.205723,-12.1152,-0.356576,0.646567861867569,0.645129444375313,0.243259326645455,216.195,697.864,348.48,62.5748,329.609,399.319,17.9381,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,184.869,276.967,101.114,0,2.31448
202404180930,202404181000,1.70431,0,428.688,432.651,0.0197476,9.81281,1.22263,54.3946,0,-0.39073,99.566,0,1.02152,-0.114001,0,13.369,13.176,64.4555,0,5.36893,99.1895,2.43085,5.68637,92.2563,0.307915,-25.4261,-0.169904,0.851948942132097,0.820977466195023,0.30503573561142,262.338,796.561,413.899,73.7583,327.834,405.636,17.8227,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,212.989,319.096,116.494,0,1.70431
202404181000,202404181030,1.48317,0,427.723,431.677,-0.096346,9.82099,0.991465,44.0851,0,0.0363085,115.198,0,1.71196,-0.0988955,0,13.873,13.764,62.1067,0,5.94724,99.2249,2.21717,5.56554,105.083,0.287034,-17.8061,-0.242614,0.84694805035492,0.906789942599718,0.311165711478627,287.762,886.813,440.941,77.1316,339.215,415.262,17.4747,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,198.173,296.9,108.391,0,1.48317
202404181030,202404181100,1.41151,0,426.613,430.614,-0.110602,9.99315,1.06642,47.3924,0,0.762411,117.812,0,1.62606,-0.074819,0,14.427,14.323,60.9513,0,6.35506,99.2379,2.30423,5.97441,102.076,0.249896,-11.491,-0.375945,0.832147823406395,0.848913423147496,0.321143270208174,315.598,975.873,479.121,83.9997,341.24,420.764,17.5375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,172.958,259.123,94.5995,0,1.41151
202404181100,202404181130,0.928775,0,427.032,431.026,0.041653,9.99306,1.02179,45.3804,0,-0.000368962,127.49,0,1.90536,-0.0724779,0,15.063,14.98,58.4115,0,7.0617,99.2245,2.22302,5.64311,114.592,0.246253,-10.1603,-0.425184,0.799056944153544,0.731710325197069,0.314641700987012,333.217,1033.8,502.619,87.2208,347.087,429.269,17.3399,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,173.758,260.321,95.037,0,0.928775
202404181130,202404181200,0.344142,0,428.513,432.562,0.146851,10.1013,1.33409,59.2115,0,0.476168,155.557,0,1.98156,-0.0922637,0,15.837,15.666,56.4893,0,7.72039,99.2014,2.3537,6.18743,120.238,0.278208,-12.0059,-0.359822,0.906119197456935,0.821325757540819,0.34335550090249,399.014,1218.48,588.165,102.73,352.216,438.637,17.4669,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,178.646,267.644,97.7103,0,0.344142
202404181200,202404181230,0.421905,0,427.606,431.646,-0.0896963,10.1465,0.871671,38.669,0,0.198594,132.98,0,1.4539,-0.107701,0,16.258,16.169,54.9111,0,8.26228,99.1418,2.21251,5.80432,88.5562,0.300937,-17.7681,-0.243133,1.01924481848082,1.26754487100063,0.333294164365355,321.281,1013.51,482.337,82.5018,357.745,436.298,17.0996,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,194.81,291.861,106.551,0,0.421905
202404181230,202404181300,1.00343,0,428.072,432.226,0.0459219,10.4213,1.10924,49.1841,0,1.20259,132.599,0,1.46352,-0.119916,0,16.824,16.678,54.574,0,8.59786,99.0903,2.4757,6.13023,93.5739,0.317922,-21.0033,-0.205682,0.957369834494486,1.00304536288246,0.33776767163244,308.086,931.943,437.592,73.8265,380.784,436.464,16.8423,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,201.398,301.731,110.155,0,1.00343
202404181300,202404181330,1.23962,0,427.973,432.1,-0.00971315,10.3857,0.813007,36.0415,0,-0.1559,97.4821,0,0.61099,-0.0882488,0,17.013,16.89,53.6365,0,8.89446,99.0496,2.27844,5.3039,108.541,0.272887,-18.0618,-0.239179,0.757260193064445,1.07081277541875,0.307869615259447,269.247,824.62,381.261,64.5592,386.121,433.576,16.8087,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,191.949,287.574,104.986,0,1.23962
202404181330,202404181400,1.20293,0,426.303,430.491,-0.164026,10.5976,1.70781,75.6343,0,0.921496,210.097,0,2.93368,-0.125513,0,18.012,17.914,51.2788,0,9.97153,99.0055,2.61298,9.35239,108.824,0.326101,-14.2975,-0.302151,0.933884361149709,0.941869417700777,0.401150844446325,421.402,1301.23,612.108,106.45,369.834,454.089,17.374,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,179.113,268.344,97.9661,0,1.20293
